filename,char,codepoint_hex,codepoint_dec
U+9010.png,逐,U+9010,36880
U+9011.png,逑,U+9011,36881
U+9012.png,递,U+9012,36882
U+9014.png,途,U+9014,36884
U+9016.png,逖,U+9016,36886
U+9017.png,逗,U+9017,36887
U+901A.png,通,U+901A,36890
U+901B.png,逛,U+901B,36891
U+901D.png,逝,U+901D,36893
U+901E.png,逞,U+901E,36894
U+901F.png,速,U+901F,36895
U+9020.png,造,U+9020,36896
U+9021.png,逡,U+9021,36897
U+9022.png,逢,U+9022,36898
U+9026.png,逦,U+9026,36902
U+902D.png,逭,U+902D,36909
U+902E.png,逮,U+902E,36910
U+902F.png,逯,U+902F,36911
U+9035.png,逵,U+9035,36917
U+9036.png,逶,U+9036,36918
U+9038.png,逸,U+9038,36920
U+903B.png,逻,U+903B,36923
U+903C.png,逼,U+903C,36924
U+903E.png,逾,U+903E,36926
U+9041.png,遁,U+9041,36929
U+9042.png,遂,U+9042,36930
U+9044.png,遄,U+9044,36932
U+9047.png,遇,U+9047,36935
U+904D.png,遍,U+904D,36941
U+904F.png,遏,U+904F,36943
U+9050.png,遐,U+9050,36944
U+9051.png,遑,U+9051,36945
U+9052.png,遒,U+9052,36946
U+9053.png,道,U+9053,36947
U+9057.png,遗,U+9057,36951
U+9058.png,遘,U+9058,36952
U+905B.png,遛,U+905B,36955
U+9062.png,遢,U+9062,36962
U+9063.png,遣,U+9063,36963
U+9065.png,遥,U+9065,36965
U+9068.png,遨,U+9068,36968
U+906D.png,遭,U+906D,36973
U+906E.png,遮,U+906E,36974
U+9074.png,遴,U+9074,36980
U+9075.png,遵,U+9075,36981
U+907D.png,遽,U+907D,36989
U+907F.png,避,U+907F,36991
U+9080.png,邀,U+9080,36992
U+9082.png,邂,U+9082,36994
U+9083.png,邃,U+9083,36995
U+9088.png,邈,U+9088,37000
U+908B.png,邋,U+908B,37003
U+9091.png,邑,U+9091,37009
U+9093.png,邓,U+9093,37011
U+9095.png,邕,U+9095,37013
U+9097.png,邗,U+9097,37015
U+9099.png,邙,U+9099,37017
U+909B.png,邛,U+909B,37019
U+909D.png,邝,U+909D,37021
U+90A1.png,邡,U+90A1,37025
U+90A2.png,邢,U+90A2,37026
U+90A3.png,那,U+90A3,37027
U+90A6.png,邦,U+90A6,37030
U+90AA.png,邪,U+90AA,37034
U+90AC.png,邬,U+90AC,37036
U+90AE.png,邮,U+90AE,37038
U+90AF.png,邯,U+90AF,37039
U+90B0.png,邰,U+90B0,37040
U+90B1.png,邱,U+90B1,37041
U+90B3.png,邳,U+90B3,37043
U+90B4.png,邴,U+90B4,37044
U+90B5.png,邵,U+90B5,37045
U+90B6.png,邶,U+90B6,37046
U+90B8.png,邸,U+90B8,37048
U+90B9.png,邹,U+90B9,37049
U+90BA.png,邺,U+90BA,37050
U+90BB.png,邻,U+90BB,37051
U+90BE.png,邾,U+90BE,37054
U+90C1.png,郁,U+90C1,37057
U+90C4.png,郄,U+90C4,37060
U+90C5.png,郅,U+90C5,37061
U+90C7.png,郇,U+90C7,37063
U+90CA.png,郊,U+90CA,37066
U+90CE.png,郎,U+90CE,37070
U+90CF.png,郏,U+90CF,37071
U+90D0.png,郐,U+90D0,37072
U+90D1.png,郑,U+90D1,37073
U+90D3.png,郓,U+90D3,37075
U+90D7.png,郗,U+90D7,37079
U+90DB.png,郛,U+90DB,37083
U+90DC.png,郜,U+90DC,37084
U+90DD.png,郝,U+90DD,37085
U+90E1.png,郡,U+90E1,37089
U+90E2.png,郢,U+90E2,37090
U+90E6.png,郦,U+90E6,37094
U+90E7.png,郧,U+90E7,37095
U+90E8.png,部,U+90E8,37096
U+90EB.png,郫,U+90EB,37099
U+90ED.png,郭,U+90ED,37101
U+90EF.png,郯,U+90EF,37103
U+90F4.png,郴,U+90F4,37108
U+90F8.png,郸,U+90F8,37112
U+90FD.png,都,U+90FD,37117
U+90FE.png,郾,U+90FE,37118
U+9102.png,鄂,U+9102,37122
U+9104.png,鄄,U+9104,37124
U+9119.png,鄙,U+9119,37145
U+911E.png,鄞,U+911E,37150
U+9122.png,鄢,U+9122,37154
U+9123.png,鄣,U+9123,37155
U+912F.png,鄯,U+912F,37167
U+9131.png,鄱,U+9131,37169
U+9139.png,鄹,U+9139,37177
U+9143.png,酃,U+9143,37187
U+9146.png,酆,U+9146,37190
U+9149.png,酉,U+9149,37193
U+914A.png,酊,U+914A,37194
U+914B.png,酋,U+914B,37195
U+914C.png,酌,U+914C,37196
U+914D.png,配,U+914D,37197
U+914E.png,酎,U+914E,37198
U+914F.png,酏,U+914F,37199
U+9150.png,酐,U+9150,37200
U+9152.png,酒,U+9152,37202
U+9157.png,酗,U+9157,37207
U+915A.png,酚,U+915A,37210
U+915D.png,酝,U+915D,37213
U+915E.png,酞,U+915E,37214
U+9161.png,酡,U+9161,37217
U+9162.png,酢,U+9162,37218
U+9163.png,酣,U+9163,37219
U+9164.png,酤,U+9164,37220
U+9165.png,酥,U+9165,37221
U+9169.png,酩,U+9169,37225
U+916A.png,酪,U+916A,37226
U+916C.png,酬,U+916C,37228
U+916E.png,酮,U+916E,37230
U+916F.png,酯,U+916F,37231
U+9170.png,酰,U+9170,37232
U+9171.png,酱,U+9171,37233
U+9172.png,酲,U+9172,37234
U+9174.png,酴,U+9174,37236
U+9175.png,酵,U+9175,37237
U+9176.png,酶,U+9176,37238
U+9177.png,酷,U+9177,37239
U+9178.png,酸,U+9178,37240
U+9179.png,酹,U+9179,37241
U+917D.png,酽,U+917D,37245
U+917E.png,酾,U+917E,37246
U+917F.png,酿,U+917F,37247
U+9185.png,醅,U+9185,37253
U+9187.png,醇,U+9187,37255
U+9189.png,醉,U+9189,37257
U+918B.png,醋,U+918B,37259
U+918C.png,醌,U+918C,37260
U+918D.png,醍,U+918D,37261
U+9190.png,醐,U+9190,37264
U+9191.png,醑,U+9191,37265
U+9192.png,醒,U+9192,37266
U+919A.png,醚,U+919A,37274
U+919B.png,醛,U+919B,37275
U+91A2.png,醢,U+91A2,37282
U+91A3.png,醣,U+91A3,37283
U+91AA.png,醪,U+91AA,37290
U+91AD.png,醭,U+91AD,37293
U+91AE.png,醮,U+91AE,37294
U+91AF.png,醯,U+91AF,37295
U+91B4.png,醴,U+91B4,37300
U+91B5.png,醵,U+91B5,37301
U+91BA.png,醺,U+91BA,37306
U+91C7.png,采,U+91C7,37319
U+91C9.png,釉,U+91C9,37321
U+91CA.png,释,U+91CA,37322
U+91CC.png,里,U+91CC,37324
U+91CD.png,重,U+91CD,37325
U+91CE.png,野,U+91CE,37326
U+91CF.png,量,U+91CF,37327
U+91D1.png,金,U+91D1,37329
U+91DC.png,釜,U+91DC,37340
U+9274.png,鉴,U+9274,37492
U+928E.png,銎,U+928E,37518
U+92AE.png,銮,U+92AE,37550
U+92C8.png,鋈,U+92C8,37576
U+933E.png,錾,U+933E,37694
U+936A.png,鍪,U+936A,37738
U+938F.png,鎏,U+938F,37775
U+93CA.png,鏊,U+93CA,37834
U+93D6.png,鏖,U+93D6,37846
U+943E.png,鐾,U+943E,37950
U+946B.png,鑫,U+946B,37995
U+9485.png,钅,U+9485,38021
U+9486.png,钆,U+9486,38022
U+9487.png,钇,U+9487,38023
U+9488.png,针,U+9488,38024
U+9489.png,钉,U+9489,38025
U+948A.png,钊,U+948A,38026
U+948B.png,钋,U+948B,38027
U+948C.png,钌,U+948C,38028
U+948D.png,钍,U+948D,38029
U+948E.png,钎,U+948E,38030
U+948F.png,钏,U+948F,38031
U+9490.png,钐,U+9490,38032
U+9492.png,钒,U+9492,38034
U+9493.png,钓,U+9493,38035
U+9494.png,钔,U+9494,38036
U+9495.png,钕,U+9495,38037
U+9497.png,钗,U+9497,38039
U+9499.png,钙,U+9499,38041
U+949A.png,钚,U+949A,38042
U+949B.png,钛,U+949B,38043
U+949C.png,钜,U+949C,38044
U+949D.png,钝,U+949D,38045
U+949E.png,钞,U+949E,38046
U+949F.png,钟,U+949F,38047
U+94A0.png,钠,U+94A0,38048
U+94A1.png,钡,U+94A1,38049
U+94A2.png,钢,U+94A2,38050
U+94A3.png,钣,U+94A3,38051
U+94A4.png,钤,U+94A4,38052
U+94A5.png,钥,U+94A5,38053
U+94A6.png,钦,U+94A6,38054
U+94A7.png,钧,U+94A7,38055
U+94A8.png,钨,U+94A8,38056
U+94A9.png,钩,U+94A9,38057
U+94AA.png,钪,U+94AA,38058
U+94AB.png,钫,U+94AB,38059
U+94AC.png,钬,U+94AC,38060
U+94AD.png,钭,U+94AD,38061
U+94AE.png,钮,U+94AE,38062
U+94AF.png,钯,U+94AF,38063
U+94B0.png,钰,U+94B0,38064
U+94B1.png,钱,U+94B1,38065
U+94B2.png,钲,U+94B2,38066
U+94B3.png,钳,U+94B3,38067
U+94B4.png,钴,U+94B4,38068
U+94B5.png,钵,U+94B5,38069
U+94B6.png,钶,U+94B6,38070
U+94B7.png,钷,U+94B7,38071
U+94B8.png,钸,U+94B8,38072
U+94B9.png,钹,U+94B9,38073
U+94BA.png,钺,U+94BA,38074
U+94BB.png,钻,U+94BB,38075
U+94BC.png,钼,U+94BC,38076
U+94BD.png,钽,U+94BD,38077
U+94BE.png,钾,U+94BE,38078
U+94BF.png,钿,U+94BF,38079
U+94C0.png,铀,U+94C0,38080
U+94C1.png,铁,U+94C1,38081
U+94C2.png,铂,U+94C2,38082
U+94C3.png,铃,U+94C3,38083
U+94C4.png,铄,U+94C4,38084
U+94C5.png,铅,U+94C5,38085
U+94C6.png,铆,U+94C6,38086
U+94C8.png,铈,U+94C8,38088
U+94C9.png,铉,U+94C9,38089
U+94CA.png,铊,U+94CA,38090
U+94CB.png,铋,U+94CB,38091
U+94CC.png,铌,U+94CC,38092
U+94CD.png,铍,U+94CD,38093
U+94CE.png,铎,U+94CE,38094
U+94D0.png,铐,U+94D0,38096
U+94D1.png,铑,U+94D1,38097
U+94D2.png,铒,U+94D2,38098
U+94D5.png,铕,U+94D5,38101
U+94D6.png,铖,U+94D6,38102
U+94D7.png,铗,U+94D7,38103
U+94D8.png,铘,U+94D8,38104
U+94D9.png,铙,U+94D9,38105
U+94DB.png,铛,U+94DB,38107
U+94DC.png,铜,U+94DC,38108
U+94DD.png,铝,U+94DD,38109
U+94DE.png,铞,U+94DE,38110
U+94DF.png,铟,U+94DF,38111
U+94E0.png,铠,U+94E0,38112
U+94E1.png,铡,U+94E1,38113
U+94E2.png,铢,U+94E2,38114
U+94E3.png,铣,U+94E3,38115
U+94E4.png,铤,U+94E4,38116
U+94E5.png,铥,U+94E5,38117
U+94E7.png,铧,U+94E7,38119
U+94E8.png,铨,U+94E8,38120
U+94E9.png,铩,U+94E9,38121
U+94EA.png,铪,U+94EA,38122
U+94EB.png,铫,U+94EB,38123
U+94EC.png,铬,U+94EC,38124
U+94ED.png,铭,U+94ED,38125
U+94EE.png,铮,U+94EE,38126
U+94EF.png,铯,U+94EF,38127
U+94F0.png,铰,U+94F0,38128
U+94F1.png,铱,U+94F1,38129
U+94F2.png,铲,U+94F2,38130
U+94F3.png,铳,U+94F3,38131
U+94F4.png,铴,U+94F4,38132
U+94F5.png,铵,U+94F5,38133
U+94F6.png,银,U+94F6,38134
U+94F7.png,铷,U+94F7,38135
U+94F8.png,铸,U+94F8,38136
U+94F9.png,铹,U+94F9,38137
U+94FA.png,铺,U+94FA,38138
U+94FC.png,铼,U+94FC,38140
U+94FD.png,铽,U+94FD,38141
U+94FE.png,链,U+94FE,38142
U+94FF.png,铿,U+94FF,38143
U+9500.png,销,U+9500,38144
U+9501.png,锁,U+9501,38145
U+9502.png,锂,U+9502,38146
U+9503.png,锃,U+9503,38147
U+9504.png,锄,U+9504,38148
U+9505.png,锅,U+9505,38149
U+9506.png,锆,U+9506,38150
U+9507.png,锇,U+9507,38151
U+9508.png,锈,U+9508,38152
U+9509.png,锉,U+9509,38153
U+950A.png,锊,U+950A,38154
U+950B.png,锋,U+950B,38155
U+950C.png,锌,U+950C,38156
U+950D.png,锍,U+950D,38157
U+950E.png,锎,U+950E,38158
U+950F.png,锏,U+950F,38159
U+9510.png,锐,U+9510,38160
U+9511.png,锑,U+9511,38161
U+9512.png,锒,U+9512,38162
U+9513.png,锓,U+9513,38163
U+9514.png,锔,U+9514,38164
U+9515.png,锕,U+9515,38165
U+9516.png,锖,U+9516,38166
U+9517.png,锗,U+9517,38167
U+9518.png,锘,U+9518,38168
U+9519.png,错,U+9519,38169
U+951A.png,锚,U+951A,38170
U+951B.png,锛,U+951B,38171
U+951D.png,锝,U+951D,38173
U+951E.png,锞,U+951E,38174
U+951F.png,锟,U+951F,38175
U+9521.png,锡,U+9521,38177
U+9522.png,锢,U+9522,38178
U+9523.png,锣,U+9523,38179
U+9524.png,锤,U+9524,38180
U+9525.png,锥,U+9525,38181
U+9526.png,锦,U+9526,38182
U+9528.png,锨,U+9528,38184
U+9529.png,锩,U+9529,38185
U+952A.png,锪,U+952A,38186
U+952B.png,锫,U+952B,38187
U+952C.png,锬,U+952C,38188
U+952D.png,锭,U+952D,38189
U+952E.png,键,U+952E,38190
U+952F.png,锯,U+952F,38191
U+9530.png,锰,U+9530,38192
U+9531.png,锱,U+9531,38193
U+9532.png,锲,U+9532,38194
U+9534.png,锴,U+9534,38196
U+9535.png,锵,U+9535,38197
U+9536.png,锶,U+9536,38198
U+9537.png,锷,U+9537,38199
U+9538.png,锸,U+9538,38200
U+9539.png,锹,U+9539,38201
U+953A.png,锺,U+953A,38202
U+953B.png,锻,U+953B,38203
U+953C.png,锼,U+953C,38204
U+953E.png,锾,U+953E,38206
U+953F.png,锿,U+953F,38207
U+9540.png,镀,U+9540,38208
U+9541.png,镁,U+9541,38209
U+9542.png,镂,U+9542,38210
U+9544.png,镄,U+9544,38212
U+9545.png,镅,U+9545,38213
U+9546.png,镆,U+9546,38214
U+9547.png,镇,U+9547,38215
U+9549.png,镉,U+9549,38217
U+954A.png,镊,U+954A,38218
U+954C.png,镌,U+954C,38220
U+954D.png,镍,U+954D,38221
U+954E.png,镎,U+954E,38222
U+954F.png,镏,U+954F,38223
U+9550.png,镐,U+9550,38224
U+9551.png,镑,U+9551,38225
U+9552.png,镒,U+9552,38226
U+9553.png,镓,U+9553,38227
U+9554.png,镔,U+9554,38228
U+9556.png,镖,U+9556,38230
U+9557.png,镗,U+9557,38231
U+9558.png,镘,U+9558,38232
U+9559.png,镙,U+9559,38233
U+955B.png,镛,U+955B,38235
U+955C.png,镜,U+955C,38236
U+955D.png,镝,U+955D,38237
U+955E.png,镞,U+955E,38238
U+955F.png,镟,U+955F,38239
U+9561.png,镡,U+9561,38241
U+9562.png,镢,U+9562,38242
U+9563.png,镣,U+9563,38243
U+9564.png,镤,U+9564,38244
U+9565.png,镥,U+9565,38245
U+9566.png,镦,U+9566,38246
U+9567.png,镧,U+9567,38247
U+9568.png,镨,U+9568,38248
U+9569.png,镩,U+9569,38249
U+956A.png,镪,U+956A,38250
U+956B.png,镫,U+956B,38251
U+956C.png,镬,U+956C,38252
U+956D.png,镭,U+956D,38253
U+956F.png,镯,U+956F,38255
U+9570.png,镰,U+9570,38256
U+9571.png,镱,U+9571,38257
U+9572.png,镲,U+9572,38258
U+9573.png,镳,U+9573,38259
U+9576.png,镶,U+9576,38262
U+957F.png,长,U+957F,38271
U+95E8.png,门,U+95E8,38376
U+95E9.png,闩,U+95E9,38377
U+95EA.png,闪,U+95EA,38378
U+95EB.png,闫,U+95EB,38379
U+95ED.png,闭,U+95ED,38381
U+95EE.png,问,U+95EE,38382
U+95EF.png,闯,U+95EF,38383
U+95F0.png,闰,U+95F0,38384
U+95F1.png,闱,U+95F1,38385
U+95F2.png,闲,U+95F2,38386
U+95F3.png,闳,U+95F3,38387
U+95F4.png,间,U+95F4,38388
U+95F5.png,闵,U+95F5,38389
U+95F6.png,闶,U+95F6,38390
U+95F7.png,闷,U+95F7,38391
U+95F8.png,闸,U+95F8,38392
U+95F9.png,闹,U+95F9,38393
U+95FA.png,闺,U+95FA,38394
U+95FB.png,闻,U+95FB,38395
U+95FC.png,闼,U+95FC,38396
U+95FD.png,闽,U+95FD,38397
U+95FE.png,闾,U+95FE,38398
U+9600.png,阀,U+9600,38400
U+9601.png,阁,U+9601,38401
U+9602.png,阂,U+9602,38402
U+9603.png,阃,U+9603,38403
U+9604.png,阄,U+9604,38404
U+9605.png,阅,U+9605,38405
U+9606.png,阆,U+9606,38406
U+9608.png,阈,U+9608,38408
U+9609.png,阉,U+9609,38409
U+960A.png,阊,U+960A,38410
U+960B.png,阋,U+960B,38411
U+960C.png,阌,U+960C,38412
U+960D.png,阍,U+960D,38413
U+960E.png,阎,U+960E,38414
U+960F.png,阏,U+960F,38415
U+9610.png,阐,U+9610,38416
U+9611.png,阑,U+9611,38417
U+9612.png,阒,U+9612,38418
U+9614.png,阔,U+9614,38420
U+9615.png,阕,U+9615,38421
U+9616.png,阖,U+9616,38422
U+9617.png,阗,U+9617,38423
U+9619.png,阙,U+9619,38425
U+961A.png,阚,U+961A,38426
U+961C.png,阜,U+961C,38428
U+961D.png,阝,U+961D,38429
U+961F.png,队,U+961F,38431
U+9621.png,阡,U+9621,38433
U+9622.png,阢,U+9622,38434
U+962A.png,阪,U+962A,38442
U+962E.png,阮,U+962E,38446
U+9631.png,阱,U+9631,38449
U+9632.png,防,U+9632,38450
U+9633.png,阳,U+9633,38451
U+9634.png,阴,U+9634,38452
U+9635.png,阵,U+9635,38453
U+9636.png,阶,U+9636,38454
U+963B.png,阻,U+963B,38459
U+963C.png,阼,U+963C,38460
U+963D.png,阽,U+963D,38461
U+963F.png,阿,U+963F,38463
U+9640.png,陀,U+9640,38464
U+9642.png,陂,U+9642,38466
U+9644.png,附,U+9644,38468
U+9645.png,际,U+9645,38469
U+9646.png,陆,U+9646,38470
U+9647.png,陇,U+9647,38471
U+9648.png,陈,U+9648,38472
U+9649.png,陉,U+9649,38473
U+964B.png,陋,U+964B,38475
U+964C.png,陌,U+964C,38476
U+964D.png,降,U+964D,38477
U+9650.png,限,U+9650,38480
U+9654.png,陔,U+9654,38484
U+9655.png,陕,U+9655,38485
U+965B.png,陛,U+965B,38491
U+965F.png,陟,U+965F,38495
U+9661.png,陡,U+9661,38497
U+9662.png,院,U+9662,38498
U+9664.png,除,U+9664,38500
U+9667.png,陧,U+9667,38503
U+9668.png,陨,U+9668,38504
U+9669.png,险,U+9669,38505
U+966A.png,陪,U+966A,38506
U+966C.png,陬,U+966C,38508
U+9672.png,陲,U+9672,38514
U+9674.png,陴,U+9674,38516
U+9675.png,陵,U+9675,38517
U+9676.png,陶,U+9676,38518
U+9677.png,陷,U+9677,38519
U+9685.png,隅,U+9685,38533
U+9686.png,隆,U+9686,38534
U+9688.png,隈,U+9688,38536
U+968B.png,隋,U+968B,38539
U+968D.png,隍,U+968D,38541
U+968F.png,随,U+968F,38543
U+9690.png,隐,U+9690,38544
U+9694.png,隔,U+9694,38548
U+9697.png,隗,U+9697,38551
U+9698.png,隘,U+9698,38552
U+9699.png,隙,U+9699,38553
U+969C.png,障,U+969C,38556
U+96A7.png,隧,U+96A7,38567
U+96B0.png,隰,U+96B0,38576
U+96B3.png,隳,U+96B3,38579
U+96B6.png,隶,U+96B6,38582
U+96B9.png,隹,U+96B9,38585
U+96BC.png,隼,U+96BC,38588
U+96BD.png,隽,U+96BD,38589
U+96BE.png,难,U+96BE,38590
U+96C0.png,雀,U+96C0,38592
U+96C1.png,雁,U+96C1,38593
U+96C4.png,雄,U+96C4,38596
U+96C5.png,雅,U+96C5,38597
U+96C6.png,集,U+96C6,38598
U+96C7.png,雇,U+96C7,38599
U+96C9.png,雉,U+96C9,38601
U+96CC.png,雌,U+96CC,38604
U+96CD.png,雍,U+96CD,38605
U+96CE.png,雎,U+96CE,38606
U+96CF.png,雏,U+96CF,38607
U+96D2.png,雒,U+96D2,38610
U+96D5.png,雕,U+96D5,38613
U+96E0.png,雠,U+96E0,38624
U+96E8.png,雨,U+96E8,38632
U+96E9.png,雩,U+96E9,38633
U+96EA.png,雪,U+96EA,38634
U+96EF.png,雯,U+96EF,38639
U+96F3.png,雳,U+96F3,38643
U+96F6.png,零,U+96F6,38646
U+96F7.png,雷,U+96F7,38647
U+96F9.png,雹,U+96F9,38649
U+96FE.png,雾,U+96FE,38654
U+9700.png,需,U+9700,38656
U+9701.png,霁,U+9701,38657
U+9704.png,霄,U+9704,38660
U+9706.png,霆,U+9706,38662
U+9707.png,震,U+9707,38663
U+9708.png,霈,U+9708,38664
U+9709.png,霉,U+9709,38665
U+970D.png,霍,U+970D,38669
U+970E.png,霎,U+970E,38670
U+970F.png,霏,U+970F,38671
U+9713.png,霓,U+9713,38675
U+9716.png,霖,U+9716,38678
U+971C.png,霜,U+971C,38684
U+971E.png,霞,U+971E,38686
U+972A.png,霪,U+972A,38698
U+972D.png,霭,U+972D,38701
U+9730.png,霰,U+9730,38704
U+9732.png,露,U+9732,38706
U+9738.png,霸,U+9738,38712
U+9739.png,霹,U+9739,38713
U+973E.png,霾,U+973E,38718
U+9752.png,青,U+9752,38738
U+9753.png,靓,U+9753,38739
U+9756.png,靖,U+9756,38742
U+9759.png,静,U+9759,38745
U+975B.png,靛,U+975B,38747
U+975E.png,非,U+975E,38750
U+9760.png,靠,U+9760,38752
U+9761.png,靡,U+9761,38753
U+9762.png,面,U+9762,38754
U+9765.png,靥,U+9765,38757
U+9769.png,革,U+9769,38761
U+9773.png,靳,U+9773,38771
U+9774.png,靴,U+9774,38772
U+9776.png,靶,U+9776,38774
U+977C.png,靼,U+977C,38780
U+9785.png,鞅,U+9785,38789
U+978B.png,鞋,U+978B,38795
U+978D.png,鞍,U+978D,38797
U+9791.png,鞑,U+9791,38801
U+9792.png,鞒,U+9792,38802
U+9794.png,鞔,U+9794,38804
U+9798.png,鞘,U+9798,38808
U+97A0.png,鞠,U+97A0,38816
U+97A3.png,鞣,U+97A3,38819
U+97AB.png,鞫,U+97AB,38827
U+97AD.png,鞭,U+97AD,38829
U+97AF.png,鞯,U+97AF,38831
U+97B2.png,鞲,U+97B2,38834
U+97B4.png,鞴,U+97B4,38836
U+97E6.png,韦,U+97E6,38886
U+97E7.png,韧,U+97E7,38887
U+97E9.png,韩,U+97E9,38889
U+97EA.png,韪,U+97EA,38890
U+97EB.png,韫,U+97EB,38891
U+97EC.png,韬,U+97EC,38892
U+97ED.png,韭,U+97ED,38893
U+97F3.png,音,U+97F3,38899
U+97F5.png,韵,U+97F5,38901
U+97F6.png,韶,U+97F6,38902
U+9875.png,页,U+9875,39029
U+9876.png,顶,U+9876,39030
U+9877.png,顷,U+9877,39031
U+9878.png,顸,U+9878,39032
U+9879.png,项,U+9879,39033
U+987A.png,顺,U+987A,39034
U+987B.png,须,U+987B,39035
U+987C.png,顼,U+987C,39036
U+987D.png,顽,U+987D,39037
U+987E.png,顾,U+987E,39038
U+987F.png,顿,U+987F,39039
U+9880.png,颀,U+9880,39040
U+9881.png,颁,U+9881,39041
U+9882.png,颂,U+9882,39042
U+9883.png,颃,U+9883,39043
U+9884.png,预,U+9884,39044
U+9885.png,颅,U+9885,39045
U+9886.png,领,U+9886,39046
U+9887.png,颇,U+9887,39047
U+9888.png,颈,U+9888,39048
U+9889.png,颉,U+9889,39049
U+988A.png,颊,U+988A,39050
U+988C.png,颌,U+988C,39052
U+988D.png,颍,U+988D,39053
U+988F.png,颏,U+988F,39055
U+9890.png,颐,U+9890,39056
U+9891.png,频,U+9891,39057
U+9893.png,颓,U+9893,39059
U+9894.png,颔,U+9894,39060
U+9896.png,颖,U+9896,39062
U+9897.png,颗,U+9897,39063
U+9898.png,题,U+9898,39064
U+989A.png,颚,U+989A,39066
U+989B.png,颛,U+989B,39067
U+989C.png,颜,U+989C,39068
U+989D.png,额,U+989D,39069
U+989E.png,颞,U+989E,39070
U+989F.png,颟,U+989F,39071
U+98A0.png,颠,U+98A0,39072
U+98A1.png,颡,U+98A1,39073
U+98A2.png,颢,U+98A2,39074
U+98A4.png,颤,U+98A4,39076
U+98A5.png,颥,U+98A5,39077
U+98A6.png,颦,U+98A6,39078
U+98A7.png,颧,U+98A7,39079
U+98CE.png,风,U+98CE,39118
U+98D1.png,飑,U+98D1,39121
U+98D2.png,飒,U+98D2,39122
U+98D3.png,飓,U+98D3,39123
U+98D5.png,飕,U+98D5,39125
U+98D8.png,飘,U+98D8,39128
U+98D9.png,飙,U+98D9,39129
U+98DA.png,飚,U+98DA,39130
U+98DE.png,飞,U+98DE,39134
U+98DF.png,食,U+98DF,39135
U+98E7.png,飧,U+98E7,39143
U+98E8.png,飨,U+98E8,39144
U+990D.png,餍,U+990D,39181
U+9910.png,餐,U+9910,39184
U+992E.png,餮,U+992E,39214
U+9954.png,饔,U+9954,39252
U+9955.png,饕,U+9955,39253
U+9963.png,饣,U+9963,39267
U+9965.png,饥,U+9965,39269
U+9967.png,饧,U+9967,39271
U+9968.png,饨,U+9968,39272
U+9969.png,饩,U+9969,39273
U+996A.png,饪,U+996A,39274
U+996B.png,饫,U+996B,39275
U+996C.png,饬,U+996C,39276
U+996D.png,饭,U+996D,39277
U+996E.png,饮,U+996E,39278
U+996F.png,饯,U+996F,39279
U+9970.png,饰,U+9970,39280
U+9971.png,饱,U+9971,39281
U+9972.png,饲,U+9972,39282
U+9974.png,饴,U+9974,39284
U+9975.png,饵,U+9975,39285
U+9976.png,饶,U+9976,39286
U+9977.png,饷,U+9977,39287
U+997A.png,饺,U+997A,39290
U+997C.png,饼,U+997C,39292
U+997D.png,饽,U+997D,39293
U+997F.png,饿,U+997F,39295
U+9980.png,馀,U+9980,39296
U+9981.png,馁,U+9981,39297
U+9984.png,馄,U+9984,39300
U+9985.png,馅,U+9985,39301
U+9986.png,馆,U+9986,39302
U+9987.png,馇,U+9987,39303
U+9988.png,馈,U+9988,39304
U+998A.png,馊,U+998A,39306
U+998B.png,馋,U+998B,39307
U+998D.png,馍,U+998D,39309
U+998F.png,馏,U+998F,39311
U+9990.png,馐,U+9990,39312
U+9991.png,馑,U+9991,39313
U+9992.png,馒,U+9992,39314
U+9993.png,馓,U+9993,39315
U+9994.png,馔,U+9994,39316
U+9995.png,馕,U+9995,39317
U+9996.png,首,U+9996,39318
U+9997.png,馗,U+9997,39319
U+9998.png,馘,U+9998,39320
U+9999.png,香,U+9999,39321
U+99A5.png,馥,U+99A5,39333
U+99A8.png,馨,U+99A8,39336
U+9A6C.png,马,U+9A6C,39532
U+9A6D.png,驭,U+9A6D,39533
U+9A6E.png,驮,U+9A6E,39534
U+9A6F.png,驯,U+9A6F,39535
U+9A70.png,驰,U+9A70,39536
U+9A71.png,驱,U+9A71,39537
U+9A73.png,驳,U+9A73,39539
U+9A74.png,驴,U+9A74,39540
U+9A75.png,驵,U+9A75,39541
U+9A76.png,驶,U+9A76,39542
U+9A77.png,驷,U+9A77,39543
U+9A78.png,驸,U+9A78,39544
U+9A79.png,驹,U+9A79,39545
U+9A7A.png,驺,U+9A7A,39546
U+9A7B.png,驻,U+9A7B,39547
U+9A7C.png,驼,U+9A7C,39548
U+9A7D.png,驽,U+9A7D,39549
U+9A7E.png,驾,U+9A7E,39550
U+9A7F.png,驿,U+9A7F,39551
U+9A80.png,骀,U+9A80,39552
U+9A81.png,骁,U+9A81,39553
U+9A82.png,骂,U+9A82,39554
U+9A84.png,骄,U+9A84,39556
U+9A85.png,骅,U+9A85,39557
U+9A86.png,骆,U+9A86,39558
U+9A87.png,骇,U+9A87,39559
U+9A88.png,骈,U+9A88,39560
U+9A8A.png,骊,U+9A8A,39562
U+9A8B.png,骋,U+9A8B,39563
U+9A8C.png,验,U+9A8C,39564
U+9A8F.png,骏,U+9A8F,39567
U+9A90.png,骐,U+9A90,39568
U+9A91.png,骑,U+9A91,39569
U+9A92.png,骒,U+9A92,39570
